material,bg_hse06 (eV),bg_pbesol (eV),r_s (AA),r_val (AA),e_H (eV),e_L (eV),AN,IP (eV),EA (eV),r_cov (AA),EN (Pauling),N_val,N_unf,max_OS,stdev_OS,lat_a (AA),lat_b (AA),lat_c (AA),std_charge,min_dist (AA),cbm (eV),vbm (eV),e_fermi (eV),skew_dos,kurt_dos
TiAs2O7,4.52891125,2.83343815,0.65273,0.56255,-10.3723440068413,1.59246100105035,14.4,12.1731605,1.19129221,0.86,2.998,7.6,2.8,5,4.52048477585045,5.12221728142967,12.946544460002,9.6162715996575,0.432851958141982,1.65554917,-5.77403199,-8.60747013,-8.56332168,1.46700039897932,2.94180928016359
CaTe3O8,3.11563571,1.97733229,0.69445,0.722333333333333,-10.3256700068106,3.42441500225866,20,11.8405849558333,1.46883504166667,0.931666666666667,2.90166666666667,8.16666666666667,1.83333333333333,6,4.10668538664272,6.83762705382091,6.83764393956642,10.1854086546569,0.470273723370438,1.88523311,-5.23613386,-7.21346614,-6.2248,1.17563223403814,1.61244734798471
Sr3(PO4)2,7.46169666,5.57027948,0.864373076923077,0.865680769230769,-9.51656154473842,1.374428462445,16,11.3078780269231,1.02601958461538,1.02076923076923,2.67307692307692,4.92307692307692,1.69230769230769,5,3.64453134101659,7.29201623544447,7.29201628651031,7.2928404512366,0.356227621114213,1.55231168,-4.04272146,-9.61300093,-6.82786119,1.96392228393908,7.95893264626687
NaClO3,7.33672849,5.49584807,0.75971,0.75681,-10.0585520066344,2.88471000190268,10.4,11.792174992,1.708793486,0.932,2.882,5.2,1.6,0,0,6.58291856,6.58293069,6.58292161,0.324977570522848,1.49000961,-2.21691748,-7.71276555,-4.96484151,5.07224332445072,37.2282790681154
Na2Te,2.83264775,1.9994634,1.48188333333333,1.54555,-4.532713336323,1.11067666739924,24.6666666666667,6.42932064,1.02224273333333,1.56666666666667,1.32,6,1.33333333333333,1,2.12132034355964,5.13300005963819,5.13300705999434,5.13300705999435,0.243907181002084,3.15839465,-3.98185734,-5.98132075,-4.98158904,3.68046584730946,33.5171689438377
SrO6,1.40777189,0.25427788,0.673821428571429,0.648278571428572,-11.063240007297,2.73557285894717,12.2857142857143,12.4861710642857,1.25981397142857,0.844285714285714,3.08428571428571,5.42857142857143,1.71428571428571,0,0,6.59057546554035,5.71354417519221,6.75165175669905,0.150797846426212,1.47303994,-6.5222788,-6.77655668,-6.64971764,2.79938900605282,10.0506952499379
CaZrO3,5.64350008,3.9985525,0.97817,0.79309,-9.05171600597028,1.50253600099104,16.8,10.720289294,0.96823118,1.098,2.53,4.8,2.8,4,3.38061701891407,5.75357942,7.99191144,5.57052782,0.451816072418679,2.0913724,-5.67944929,-9.67800179,-7.67872554,1.36172186106845,2.07769970788485
Na4As2O7,5.14531525,3.31715044,0.916303846153846,0.928226923076923,-8.62525385184284,1.0565900006969,12.7692307692308,10.4199840646154,1.07916016153846,1.04923076923077,2.47384615384615,5.84615384615385,1.84615384615385,5,3.2649655434629,5.89151642487822,5.8915164111919,12.352830703011,0.379109057365606,1.65521472,-5.01367757,-8.33082801,-6.67225279,2.83723280584634,13.9536937334626
Cs2S2O3,5.37160291,3.9939827,1.12889285714286,1.14340714285714,-8.4259771484147,2.43323285874776,23.7142857142857,9.90885663640857,1.35439791771429,1.28,2.43714285714286,4.57142857142857,1.71428571428571,6,3.33431358135727,6.3725231744851,10.75640534,9.45557372030419,0.318015256504064,1.45789288,-3.44465944,-7.43864214,-5.44165079,2.11231200716525,7.2806519486521
K14In4O13,3.20971287,1.85509597,1.32658225806452,1.36440806451613,-7.40452710165803,0.661315806887801,18.258064516129,8.41772354903226,0.888725829677419,1.37677419354839,2.04258064516129,4.64516129032258,1.93548387096774,3,2.3348927465584,6.81993348222834,31.4444713701579,6.83400974989749,0.444495579819867,2.01312025,-5.87857543,-7.7336714,-6.80612342,3.33871688614648,15.2661203582113
Ta2CoO6,3.68814104,0.20755094,0.769061111111111,0.510694444444444,-9.92601111765806,1.84489889010574,24.5555555555556,11.6320535555556,1.11945964444444,0.957777777777778,2.83555555555556,9.22222222222222,3.22222222222222,5,4.18927201313068,4.74403198,4.74403748000001,9.03154919,0.464946647021732,1.97434631,-6.44349068,-6.65104162,-6.54194376,1.23404650699959,2.49002863212757
MnBr2,3.77879078,1.23594696,0.94115,0.720216666666667,-7.72101000509259,3.64217333573562,31.6666666666667,10.353886,2.06905886666667,1.26333333333333,2.49,13.6666666666667,2.33333333333333,2,2.12132034355964,3.79539423496018,3.7953942086897,6.40399365966318,0.135525624822624,2.72851021,-4.6234907,-5.85943765,-5.24146418,2.48346263180976,8.86430149885779
ZnCO3,5.74842882,3.65659255,0.62523,0.60787,-11.2619220074281,1.38431000091306,12,12.30173,1.0050859024,0.792,2.904,6.8,2,4,3.38061701891407,5.65289181621555,5.65289181621555,5.65232107894653,0.291259786140292,1.28579254,-3.66619957,-7.32279212,-3.70674115,4.69208181600171,41.0560353664861
K3ZnH5,4.82421102,3.57730646,1.14216111111111,1.14216111111111,-6.43366667091015,0.36525000024091,10.2222222222222,10.04537346539,0.517485265555556,0.984444444444444,1.67888888888889,2.22222222222222,0.888888888888889,2,1.53226175536575,7.64083792443942,7.64083770102324,7.63991856571112,0.220199930664828,1.65571646,-3.54017505,-7.11748151,-5.32882828,18.277868510023,460.205747660497
GeSe2,2.33090699,1.43181353,0.843016666666667,1.02515,-9.19754667273314,2.83992000187314,33.3333333333333,9.13473966666667,1.75796194566667,1.2,2.37,15.3333333333333,2.66666666666667,4,4.24264068711929,7.03847929152212,17.07957746,11.8090836471456,0.130580413664142,2.28130339,-4.59307195,-6.02488547,-5.30897871,1.06687287990681,3.76446357752445
Sr3Ga4O9,4.51849083,2.90307138,0.87941875,0.95265625,-9.87875250651577,1.28578625084807,19.375,10.227769084375,0.90693438125,1.041875,2.565625,7,2.375,3,2.99332590941915,6.74927914389392,8.02214371258429,9.69732842934321,0.419341783918884,1.80440967,-5.82629317,-8.72936454,-7.27782885,1.55474799779333,5.05745980195352
Cs5N7,1.11933943,0.53121936,1.36015833333333,1.34808333333333,-6.66989583773263,-2.10914000139114,27,10.1007032197625,0.155679270833333,1.43083333333333,2.1025,3.33333333333333,2.16666666666667,5,3.65148371670111,9.3431739024675,7.55927451416259,9.27615988935378,0.337658267660036,1.13310284,-4.59850146,-5.12972083,-4.86411114,3.47828691337666,32.2671251980009
TeF4,4.86786137,3.61891917,0.51319,0.52595,-12.7424800084046,2.72799800179932,17.6,15.7402176,3.1151269992,0.732,3.604,8.8,1.2,4,3.53553390593274,5.68816037000007,5.89340732000001,9.96196984,0.448505408427527,1.8300983,-3.85711181,-7.47603099,-3.8993893,3.47181782406693,16.3542854100919
Ba(ClO4)2,7.60334997,5.48537968,0.657022727272727,0.648968181818182,-11.1037909164147,3.26924909306541,14,12.7355791454545,1.73262899636364,0.860909090909091,3.15727272727273,5.81818181818182,1.63636363636364,0,0,9.25280951063636,8.06870714221768,6.89587377741842,0.336837823750332,1.43719338,-3.03623839,-8.52161807,-5.77892823,3.31984616678106,18.6015581277752
K2Pt,2.15808175,1.44691921,1.90131666666667,1.68001666666667,-3.52681666899287,-2.1328900014068,38.6666666666667,5.88005248666667,1.04267442,1.80666666666667,1.30666666666667,8.66666666666667,1.33333333333333,0,0,5.32191522541682,5.32185170314289,5.32185170314289,0.312365650954957,3.4805561,-4.72156245,-6.16848166,-5.44502206,12.6590447909159,273.44400958629
SrY2O4,5.24021446,3.62895158,1.05262142857143,0.799878571428571,-8.68853429144502,1.38859285805874,21.1428571428571,10.3716582071429,0.930103885714286,1.19857142857143,2.45,4.57142857142857,3.71428571428571,3,3.08220700148449,9.98487785000108,3.39609768001597,11.8626754900003,0.454040649601151,2.20313318,-6.16549378,-9.79444536,-7.97996957,1.18418492742284,1.3605630223751
LaNO6,1.84392494,0.16079442,0.6643375,0.535075,-10.890383757183,1.97743875130427,14,12.72742,1.15677225,0.8425,3.0975,5.5,3,0,0,4.24386978143736,4.10127839550628,14.2692693276429,0.246603010675192,1.12635038,-6.68734733,-6.84814174,-6.76774454,9.29909898636846,167.582721631054
NaNb10O18,0.87930547,0.16366614,0.899977586206897,0.598377586206897,-9.3552217303084,1.58045862173209,19.4827586206897,10.9604333434483,1.24213419482759,1.03241379310345,2.71896551724138,5.48275862068966,3.68965517241379,5,3.68327620538431,7.81251784955233,9.31984674,10.2572753057916,0.478926216000585,1.93849949,-5.61268969,-5.77635583,-5.69769341,0.956465976870499,0.493276081571327
POsSe,1.27080922,0.61299028,0.978816666666667,0.875716666666667,-6.96283000459251,0.771280000508717,41.6666666666667,9.55910266666667,1.28167103733333,1.23666666666667,2.31333333333333,14.3333333333333,3,4,3.46410161513775,5.92892705627945,5.93027819000023,6.01908452018281,0.086201574152976,2.34454573,-5.322762,-5.93575228,-5.62925714,0.05276757412834,0.036008120152439
Rb2Ti6O13,4.26811333,2.73996117,0.959235714285714,0.638845238095238,-9.08969429170962,1.56678142960484,14.7619047619048,10.7789376761905,0.972355777142857,1.07523809523809,2.64761904761905,4.95238095238095,3.61904761904762,4,3.68477763330388,8.18705490732826,8.18706040296244,9.07944837170351,0.428111073865884,1.68412402,-6.45602107,-9.19598224,-7.82600165,2.02675809066071,9.20293981215508
TiNiO3,3.68738893,0.80832711,0.86569,0.43373,-9.02173400595051,2.07764600137036,14.8,11.0644326,1.12320442,0.964,2.754,6.4,3.2,4,3.38061701891407,5.36015625772878,5.35920053415801,5.35945812053157,0.365722739646554,1.93519695,-7.08462115,-7.89294826,-7.49966316,2.03969602009531,5.00027512347507
Sn5(PO5)2,3.39179113,2.52152367,0.68355,0.764367647058824,-11.1027270661466,0.880658235874978,21.1764705882353,11.4043242352941,1.27438930588235,0.922941176470588,2.85764705882353,8.23529411764706,2.70588235294118,5,3.41869858279434,7.14963022418639,7.12951548800229,12.9263340279352,0.382860875914296,1.53139521,-3.69731157,-6.21883524,-4.9580734,0.982909775693027,2.51160721199828
Na3FeO3,3.28401405,0.39383752,1.12450714285714,0.985521428571428,-7.37822000486649,0.927631429183271,11.8571428571429,9.16769485428571,0.882904427142857,1.18285714285714,2.13428571428571,4.14285714285714,1.85714285714286,3,2.36643191323985,5.73397240655961,12.59348594,6.21734832979974,0.379467643794203,1.8556529,-6.18559944,-6.57943696,-6.38237742,3.17176408504696,18.8793074036425
LaScO3,5.87459371,3.93810114,1.00931,0.61405,-8.92960000588974,1.37950000090988,20.4,10.598511,1.02581242,1.15,2.556,4.8,4.8,3,3.27326835353989,5.76576576000002,8.04694377000001,5.64508893,0.438946081708968,2.09275407,-5.95505818,-9.89315932,-7.92410875,3.69651938502991,20.4547764979436
BaSe2O5,4.69477155,3.34326949,0.7625,0.781325,-10.1116625066694,3.29604625217399,20.5,11.60084045,1.4364202405,0.98125,2.89875,8,1.75,4,3.62994085189212,4.52485554302872,11.6753714000002,9.71666068022724,0.397363561512713,1.65577363,-4.59200432,-7.93527381,-6.26363906,3.0439275075409,14.9378402602186
CaGe2O5,4.63708701,2.93571753,0.74385,0.786925,-11.0488900072876,1.35274750089224,15.5,11.25028755875,1.22442879075,0.9325,2.7775,7.5,2.25,4,3.62994085189212,7.33918884,8.30928037,5.74516302,0.388997933419485,1.78645459,-6.12856051,-9.06427804,-7.59641927,1.60330076313327,4.05331802537969
K2TeO3,4.65918736,3.4505262,1.11585,1.13278333333333,-8.22136333875594,2.13684666807608,19,9.75755007666667,1.22618497666667,1.23666666666667,2.34333333333333,6,1.66666666666667,4,2.86038776773678,6.31640540280457,6.31721003223059,7.02105792462075,0.425627703946304,1.81831397,-4.3717782,-7.8223044,-6.0970413,8.5226542591,119.319426102606
CaV4O9,3.70801349,0.60610024,0.858007142857143,0.542335714285714,-9.41876286335524,1.74799857258151,13.1428571428571,11.1185998907143,1.09179619285714,0.987142857142857,2.74857142857143,5.42857142857143,3.28571428571429,5,3.77679109078014,8.24177143009615,8.24177192009615,5.03665481,0.375442822702615,1.61742816,-6.05311539,-6.65921562,-6.35616551,2.27901380207697,9.57831087658796
Na2SO3,6.41450197,4.86010903,0.935516666666667,0.936533333333333,-8.66903000571787,2.1647200014278,10.3333333333333,10.2487214866667,1.25937881866667,1.05833333333333,2.46,4.33333333333333,1.66666666666667,4,2.86038776773678,5.47052115501723,5.47246320968061,6.10517544932877,0.29946853461563,1.388227,-2.59552287,-7.45563189,-5.02557738,4.42407314295332,38.2105266769697
Li2Ti3O7,4.71905058,3.10476205,0.936616666666667,0.655033333333333,-8.82603833915476,1.46484416763284,10.6666666666667,10.5495145826667,0.974205878333333,0.998333333333333,2.555,4.66666666666667,3.33333333333333,4,3.37855503822884,7.54625465789685,3.73297075,9.31376623163489,0.402083443991707,1.74960412,-6.52175409,-9.62651614,-8.07413512,1.4029675585207,3.20061706084828
Rb2SiO3,5.15181233,3.54133652,1.15185,1.16873333333333,-8.71277833908006,0.839615000553789,18.6666666666667,9.56001686666667,1.1241116,1.24833333333333,2.31,4,2,4,2.86038776773678,6.49625221688458,13.45678202,16.3265607317861,0.411248968804935,1.59912771,-4.53356252,-8.07489904,-6.30423078,3.47975224766943,20.5674640283228
KV3O8,3.37771757,1.99923348,0.867441666666667,0.588125,-9.49360083959507,1.84010250121369,12.6666666666667,11.1269720608333,1.14777396083333,0.991666666666667,2.76916666666667,5.33333333333333,3.16666666666667,5,4.30282299360382,4.98673700456662,8.43844691,7.75671851412124,0.369282150381573,1.58209107,-7.11663055,-9.11586403,-8.11624729,10.1508857564543,209.053958767081
GaBO3,6.03418259,4.0758915,0.63719,0.70299,-11.1130980073299,1.20299000079346,12,11.0302972,0.99284805,0.808,2.834,6.8,3.2,3,3.27326835353989,5.42889655932544,5.42889655932544,5.42835318707771,0.336523892357037,1.3795278,-4.60240281,-8.67829431,-6.64034856,1.08481853688459,1.63772314600835
Ta8O19,0.81470966,0.4613362,0.755098148148148,0.549001851851852,-10.1264725992718,1.85057000122059,27.2592592592593,11.8199856666667,1.12392447037037,0.968148148148148,2.86518518518519,9.85185185185185,3.48148148148148,5,4.69845418176162,6.09022643124899,6.09027772192773,19.8419126640156,0.486934719946925,1.88666661,-5.20367082,-5.66500702,-5.4565383,1.29929245024008,2.08395954335053
La2Si2O7,6.96290054,5.0481005,0.833495454545455,0.697459090909091,-10.3663327341101,1.39894091001362,18,11.1621404545455,1.28380655090909,0.998181818181818,2.73454545454545,5.09090909090909,3.63636363636364,4,3.6614546289692,5.42084698154701,8.76835956000377,14.1914662673449,0.429580808500734,1.60185031,-4.31503946,-9.36313997,-6.83908971,5.6538627545583,44.2287330111029
V3CdO7,3.35628231,0.49882555,0.819177272727273,0.517177272727273,-9.54867000629806,1.75709000115893,15.7272727272727,11.3235241818182,1.00824755454545,0.968181818181818,2.78727272727273,6.27272727272727,3.18181818181818,5,3.78593889720018,10.49021651,10.21402902,5.24875234,0.402241588937765,1.5734734,-5.45845312,-5.95727866,-5.74888652,4.25059110276558,39.7309655245259
MgTa2O6,4.32425969,2.83287916,0.780272222222222,0.621561111111111,-9.86189889539355,1.76643777894288,22.8888888888889,11.6059675555556,0.999207977777778,0.974444444444444,2.77222222222222,8.44444444444444,2.88888888888889,5,4.18927201313068,4.72177010000001,4.72176814,9.21505257,0.486369453818373,1.96628352,-5.34460519,-8.17748435,-6.76104477,1.01811274348353,0.78469126615537
Zn11Pt2,0.13383816,0.12129313,1.14719615384615,1.04505769230769,-6.25804846566611,-0.984088462187541,37.3846153846154,9.32721746153846,-0.197676153846154,1.24153846153846,1.74692307692308,13.8461538461538,0.307692307692308,0,0,7.78334506765614,7.78334472700799,7.78334577779232,0.069201582955196,2.6083134,-4.20726131,-4.32855444,-4.25270223,5.0396964015358,28.6237658537612
BaZnO2,3.93078363,2.37938453,1.0588,1.0439,-8.59039750566601,1.23252250081294,25.5,10.4604929,0.61170915,1.1725,2.355,6.5,1,2,2.5298221281347,5.85648420224536,5.85534617820537,6.69887902216092,0.405115968218307,1.96625427,-6.34008933,-8.71947386,-7.52978159,5.87741881864417,65.7516692036969
TaP,0.09438156,0.04553125,1.1472,0.89865,-6.06444500399996,-2.38616500157385,44,9.0181285,0.53486355,1.385,1.845,12,5,3,4.24264068711929,6.09849104144915,6.09847704084065,6.09849008247859,0.139005042505898,2.51215324,-6.63154417,-6.67707542,-6.65273884,0.069106848843176,-0.325292565292913
P2SO3,4.7312939,3.55998296,0.631483333333333,0.675066666666667,-9.9851166732526,1.4318866676111,11.6666666666667,12.0312578333333,1.32560576866667,0.861666666666667,2.88,5.66666666666667,2.33333333333333,5,3.53553390593274,11.4142747857751,6.6219101204293,11.4616954551106,0.283841105077755,1.60183866,-3.27964959,-6.83963255,-5.05964107,4.26341783996184,32.0061750675387
Zr3Si2,0.05618165,0.00497046,1.40429,0.97897,-6.83480800450807,-1.95076800128668,29.6,7.2411476,0.815781912,1.494,1.558,4,6.4,4,4.18330013267038,7.06676414000071,7.06676365000056,3.65988482000015,0.092515459069612,2.2034013,-7.20720589,-7.21217635,-7.2076414,0.510475240525292,0.467788234944908
K2S2O5,4.67411421,3.32223265,0.905638888888889,0.910305555555556,-9.35808667283903,2.65173444619346,12.2222222222222,10.8324024955556,1.38473930933333,1.05111111111111,2.66666666666667,4.88888888888889,1.77777777777778,6,3.34065861769801,7.06433935467461,6.13262915,7.58754671350851,0.316368201031418,1.45314458,-3.90054951,-7.22278216,-5.56166583,7.33850272313147,88.1283123119621
Cs3P7,3.06968228,2.34814141,1.3391,1.42849,-5.68377900374888,-2.5249610016654,27,8.508851918229,0.664114045,1.481,1.77,3.8,2.4,5,3.58568582800318,8.95012352002697,8.95013805002697,16.5413556,0.173294710460837,2.12946689,-3.68220929,-6.0303507,-4.85628,5.18909771755151,62.9598802084136
Mg3TeO6,4.5669827,2.80999197,0.77608,0.7773,-9.60784700633709,2.28367900150626,13.6,11.3656846,0.94775075,0.957,2.667,5.8,1.4,6,3.65148371670111,6.08813515998165,6.08794421210892,6.08775355916161,0.421521373455802,1.64802607,-5.67274805,-8.48274001,-7.07774403,1.36097536780873,2.40329127127714
SbAsO5,3.66385917,1.9494496,0.59445,0.630935714285714,-10.6017128641355,1.51086000099653,17.7142857142857,12.3553162857143,1.30824967,0.84,3.06142857142857,8.57142857142857,2.28571428571429,5,4.71939903724269,4.93422569,8.81917772,9.2454594,0.446643759637321,1.58064337,-6.14085564,-8.09030524,-7.11558044,2.43053118254485,9.27540999231514
Mn2Mo3O8,2.08841236,0.49525996,0.840373076923077,0.493273076923077,-9.39571308312025,1.57615307796267,18.4615384615385,11.1607543076923,0.991602492307692,0.975384615384615,2.85384615384615,6.15384615384615,3.38461538461538,6,3.56779577143461,5.77290506873647,5.77290507739661,10.08943884,0.404110569052144,1.95826211,-5.44589148,-5.94115144,-5.69352146,1.95867081870036,5.94803593953335
Ca2Ge7O16,4.84468192,3.01004737,0.697134,0.747166,-11.4008968075197,1.37068480090407,15.68,11.4164494376,1.28222086764,0.8992,2.8444,7.92,2.4,4,3.81535870205102,11.2955002702167,11.455568060008,4.67722331214882,0.407538317992342,1.72463662,-5.51551548,-8.52556284,-7.02053916,48.33049430732,2522.35112825538
Rb2P3,1.27967419,0.59895977,1.41809,1.49471,-5.28243800348416,-2.34417600154616,23.8,7.96286284,0.642330744,1.522,1.642,3.4,2.2,4,3.35410196624968,8.73288670625119,8.57206576513045,6.5416597521903,0.201664194928264,2.150463,-4.34533577,-4.94429554,-4.64481565,3.30018779319846,19.2031097038656
Ni3(BO3)2,4.01434881,0.16565247,0.764740909090909,0.482668181818182,-9.51141000627348,1.8683109103232,12.9090909090909,11.0203638181818,1.16341471818182,0.850909090909091,2.76818181818182,6.54545454545455,2.54545454545455,3,2.87228132326901,4.41278497,5.391151,8.27435615,0.25453310457295,1.37790045,-6.62207614,-6.78772861,-6.71000388,3.05143554125049,14.122007027006
Cs2P3,1.29306537,0.77127287,1.50745,1.58407,-5.19896200342911,-2.339388001543,31,7.849573890972,0.63661636,1.618,1.63,3.4,2.2,4,3.35410196624968,8.93541571095958,8.81832264507081,6.7748693212736,0.205285264054538,2.15537074,-4.44437593,-5.2156488,-4.83001236,2.43859804183997,10.1121564694226
K3Nb7O15,0.95226206,0.16667226,0.98791,0.74015,-9.00145040593713,1.49072760098325,18.56,10.5841906476,1.1937122356,1.0988,2.6104,5.12,3.28,5,3.48742916231458,12.8393986370887,12.8394561193183,4.09238970118651,0.487931578028344,1.91164829,-5.65927684,-5.8259491,-5.73798278,18.701223177949,648.957972919362
CsIO4,4.24615221,2.3596993,0.875833333333333,0.8838,-9.94215000655759,2.88486500190279,23.3333333333333,11.469564287905,1.562517305,1.07833333333333,2.86833333333333,7,1.66666666666667,0,0,5.78518652009418,5.98756482000143,14.4460934900002,0.464477016774657,1.72754894,-6.29058387,-8.65028316,-7.47043352,2.37428267870136,7.2338123890125
TeMo5O17,0.41316015,0.17412789,0.71505,0.524610869565217,-10.4473039199343,2.44231347987176,17.304347826087,11.9990823043478,1.32810068695652,0.882608695652174,3.10347826086956,6.43478260869565,2.8695652173913,6,5.32670928207096,20.083251548102,7.21587002516291,4.17876482549531,0.499787105596258,0.56028,-5.6333713,-5.80749919,-5.72466469,0.970598072024528,0.511999726135755
Ba(BrO3)2,5.73596691,4.12493379,0.717772222222222,0.726216666666667,-10.6206466736718,3.44921333560835,19.3333333333333,12.2830682888889,1.73760382222222,0.945555555555556,3.05,8,1.55555555555556,5,4.18927201313068,7.330715118833,7.33071510286064,8.43878959718919,0.426168746732752,1.64696901,-4.08574116,-8.21067496,-6.14820806,2.47468564240828,8.81317441832728
Sr7Mn4O15,3.30370829,0.93324929,0.996976923076923,0.838615384615385,-8.80669077503944,1.46972615481555,18.6923076923077,10.5335018903846,0.776963134615385,1.11961538461539,2.47884615384615,5.07692307692308,1.92307692307692,7,3.29305649898808,6.77976677830357,9.57465100000004,10.3163984621303,0.366333628728708,1.82333972,-7.93225,-8.86549928,-8.39887464,1.15277774977123,1.55068595385024
Na5Co2O5,2.15733497,0.22794548,1.12711666666667,0.965216666666667,-7.38608083820501,1.01363416733524,12.4166666666667,9.12897331666667,0.947473979166666,1.17666666666667,2.13416666666667,4.41666666666667,1.75,3,2.22632471556385,8.39995557890908,8.3999555214641,11.2405370838199,0.341360039644735,1.77671592,-6.30785462,-6.5358001,-6.40971524,4.69169730471567,51.2040051298817
Ba2ZnO3,4.41636574,2.83137693,1.14991666666667,1.13501666666667,-8.33479833883076,1.15612666742922,27.6666666666667,10.1119485333333,0.675427983333333,1.25,2.29166666666667,5.66666666666667,1,2,2.55840859626733,6.3702932742273,6.37029281930546,12.4817788149406,0.415790638085375,1.9656924,-6.46353346,-9.29491039,-7.87922193,4.96517276456084,50.2124042762068
Sr4Ti3O10,3.27451465,1.79444695,1.01486764705882,0.810844117647059,-8.87005294702693,1.51659764805913,17.5294117647059,10.5555517529412,0.885056,1.12941176470588,2.51882352941176,4.70588235294118,2.58823529411765,4,3.28336531699993,14.2704520897854,14.2704797966771,14.270478250688,0.410853364863354,1.8546,-7.89773783,-9.69218478,-8.7949613,0.868044220307492,0.221581263738692
Cs2SiO3,5.25756645,3.61273774,1.22631666666667,1.2432,-8.64321500570085,0.843605000556421,24.6666666666667,9.46560940914333,1.11934961333333,1.32833333333333,2.3,4,2,4,2.86038776773678,6.79092925805585,13.73613537,16.9474535398058,0.410771066360687,1.61208045,-4.50525578,-8.11799351,-6.31162465,1.75100552144069,5.88549867552596
V3Co,0.15775217,0.01822029,1.4531,0.450525,-4.65237500306859,-0.891212500587821,24,7.02989275,0.56131275,1.4625,1.6925,6,6,0,0,4.59089366,4.59089281,4.59089324,0.10244572169859,2.3375,-9.43751219,-9.45573248,-9.44797634,2.26034830831748,7.53447175483624
Y3Al5O12,6.27889024,4.49586162,0.819945,0.75729,-9.91428700653921,1.35236050089198,13.9,10.59986425,1.03093993,0.9835,2.6495,4.8,3.8,3,3.28797974610715,10.4041895663674,10.404192649434,10.4041926552076,0.416442731377932,1.76578325,-5.24520136,-9.74106298,-7.34491879,10.4828171960748,230.5747879669
Rb2Se,2.66669303,1.77203616,1.79661666666667,1.84655,-4.34757000286755,1.0072633339977,36,6.0355494,0.997479044,1.86666666666667,1.39666666666667,6,1.33333333333333,1,2.12132034355964,5.65516826651007,5.65517174547522,5.65517178083056,0.401058252509108,3.47232886,-4.28537296,-6.05740913,-5.17139105,4.30395894130905,25.8266845164747
W3O10,2.59540034,0.86590887,0.681926923076923,0.513619230769231,-10.5648038531221,2.12559923217122,23.2307692307692,12.2902030769231,1.31229669230769,0.881538461538462,3.19076923076923,9.23076923076923,2.92307692307692,0,0,7.5255782838055,5.30487268891559,7.40713411363911,0.447861227939546,1.84896,-7.41292933,-8.2788382,-8.07650833,1.10652172104267,1.33552720165046
LaP7,1.37243435,0.75039985,0.9838375,0.99125,-6.69485125441576,-2.88274000190138,20.25,9.87296275,0.7229744875,1.195,2.05375,4.75,3.75,5,4.27617987059879,6.93926787282241,11.5213799,10.2008103550279,0.069289528534487,2.16547749,-5.37542068,-6.12582053,-5.7506206,2.76833190105519,13.5359111650032
Ba(BH)12,7.00704285,5.89263255,0.723622,0.751654,-8.9366672058944,-0.474914400313241,5.12,10.718764311857,0.50225924,0.638,2.0708,2,2.88,3,2.71034528501094,7.28365759677969,7.28365749157221,11.7555220424731,0.132471219140046,1.20778261,-4.08670411,-9.97933666,-7.03302039,2.89641758711656,16.0237266711727
CN7,3.33970941,2.1379865,0.5466375,0.52885,-10.2007287567281,-2.7331275018027,6.875,14.12489975,0.0965142015,0.71625,2.97875,4.875,3.125,5,4.49338137603255,8.24080887595321,10.7588484114757,7.68768438114704,0.087055437351534,1.30288811,-5.6216961,-7.7596826,-6.69068935,6.19595401064562,62.8464189074128
K2Mo2O7,4.71344901,3.35037472,0.968731818181818,0.801968181818182,-9.1753563696882,1.70873727385431,16.1818181818182,10.7447793145455,1.15684685090909,1.06909090909091,2.73090909090909,5.09090909090909,2.54545454545455,6,4.18703355611106,7.00131033320498,7.24655586851316,7.57260944743584,0.482032753324084,1.74529939,-5.24317135,-8.59354607,-6.91835871,12.009174543747,220.230690110621
CdIn2O4,2.41654795,0.94136574,0.767792857142857,0.862192857142857,-10.2456128639006,1.34159428659917,25.4285714285714,10.7198216285714,0.841753314285714,0.988571428571429,2.71571428571429,8.85714285714286,2.57142857142857,3,3.08220700148449,6.51495249030099,6.51495324690524,6.51495317619456,0.440402133353952,2.14325699,-6.5494592,-7.49082494,-7.02014207,8.5312086115983,106.581766411134
Sc2S3,1.81779506,0.80136972,1.10371,0.74009,-6.93650400457514,2.18304200143988,18,8.840602,1.3215427072,1.31,2.092,4.8,4.8,3,3.53553390593274,12.0560043825824,11.5043957391864,6.30404571360703,0.254790332460598,2.5708607,-6.1398026,-6.94117233,-6.54048747,1.91428176635509,7.15900109327631
Cs3PO4,5.45421684,3.78568482,1.2774125,1.278475,-7.89551125520768,0.825863750544719,26.5,9.58007789778625,1.00073988125,1.37875,2.29,4,1.75,5,3.04354364101073,12.09573743,8.82839812000002,6.37518845,0.394153065124433,1.56108806,-4.31925531,-8.10494013,-6.21209772,2.03158988559106,6.97251466788262
Y4Mo4O11,0.73982699,0.25105429,0.965202631578947,0.603128947368421,-8.96918105854742,1.40423105355778,21.6842105263158,10.6861771052632,1.06789254210526,1.10631578947368,2.70315789473684,5.36842105263158,4.31578947368421,3,3.05353468525807,10.6425688650609,15.7753740579222,5.62705679429658,0.413065889627555,2.02861516,-6.67487181,-6.92592611,-6.71523752,1.44797330237717,4.8270655066413
