material_and_condition,Y_oxygenate,T,x_P,w_r_s,w_r_p,w_r_d,w_r_val,w_e_H,w_e_L,w_EA,w_IP,w_EN
855,10.9462797289103,290,0.75,0.9858125,1.123,1.24255,0.90865,-5.0970199580069,2.17809998205517,-1.3327496112837,9.3466610927453,4.0069557407308
856,5.43576704151506,260,0.4,1.201525,1.33171,0.99108,0.813,-4.54709896253757,-0.667034994504465,-1.04795390659167,8.77523644990486,3.8636412716566
857,10.3131436925237,300,0.6,1.0697,1.21949,1.15219,0.88507,-4.9704479590497,0.849647992999957,-1.14784756838099,9.24049905966692,4.04632574564296
858,7.62102227706067,260,0.5,1.1409,1.27125,1.06088,0.83828,-4.69138296134885,0.158696998692532,-1.13671784215482,8.92217895799419,3.89273055791968
859,9.73091558900692,340,0.05,1.387275,1.56507,0.800555,0.778295,-4.37905746392202,-3.89404946791789,-0.543194608778182,8.68938165555075,4.07309352338628
860,5.67613671299884,340,0.175,1.32295,1.48007,0.8645025,0.7865925,-4.41339971363909,-2.7158717276246,-0.738253255013855,8.68740073094705,3.97457373796659
861,9.89641900494043,230,0.65,1.05525,1.17621,1.154825,0.865445,-4.84041846012098,1.46468548793281,-1.30868085016804,9.05690392333647,3.87411153658421
862,9.20104276186023,360,0.65,1.037625,1.19071,1.190675,0.901295,-5.06505345827027,1.24005048978353,-1.17929050127307,9.34253324597548,4.08162137235121
863,5.39566308257335,340,0.25,1.2748375,1.4369,0.92223,0.81093,-4.55530796246994,-2.13026798244925,-0.785417654351971,8.84045201040989,4.02751717802896
864,1.99481245914055,340,0.6,1.073225,1.21659,1.14502,0.8779,-4.92552095941984,0.894574992629814,-1.17372563815998,9.18337319513911,4.00482377848956
865,8.22427897187263,280,0.55,1.1053,1.24537,1.106535,0.861675,-4.83091546019928,0.504172495846245,-1.14228270526791,9.08133900883055,3.96952815178132
866,3.98321289230036,290,0.25,1.2907,1.42385,0.889965,0.778665,-4.35313646413558,-1.92809648411489,-0.901868968357451,8.58338562003478,3.84075832583866
867,6.30285832491513,350,0.45,1.151825,1.31743,1.065415,0.865075,-4.86633945990743,-0.501267495870182,-0.950006490588774,9.16289995885244,4.10644673413183
868,3.45054101377417,275,0.05,1.42605,1.53317,0.721685,0.699425,-3.88486046799359,-3.39985247198945,-0.827853376347132,8.06099714574493,3.6165718846989
869,3.96659692602718,230,0.3,1.2692,1.38637,0.90694,0.77338,-4.31296096446658,-1.40291298844175,-1.01094611058651,8.51404221275994,3.75154805108671
870,6.4087063274904,340,0.1,1.365775,1.52759,0.81753,0.77301,-4.33888196425302,-3.36886597224474,-0.652271751007246,8.6200382482759,3.98388324863433
871,4.94157376401581,275,0.35,1.230075,1.36339,0.959765,0.803945,-4.49742046294686,-1.10236449091789,-0.9906329039206,8.7303281281241,3.86984761210175
872,8.98177296138452,300,0.5,1.1320875,1.2785,1.078805,0.856205,-4.80370046042349,0.046379499617889,-1.07202266770734,9.06499361931369,3.99648547580318
873,3.66697187552903,300,0.15,1.3478,1.48721,0.827335,0.760555,-4.25377946495416,-2.79875547694174,-0.787226963015305,8.49356897647326,3.85317100672898
874,7.01974906096595,300,0.4,1.1891875,1.34186,1.016175,0.838095,-4.70434346124207,-0.824279493208966,-0.95738066236519,8.97517697575217,4.00889815669349
875,6.52572642744285,320,0.45,1.158875,1.31163,1.051075,0.850735,-4.77648546064771,-0.411413496610467,-1.00176263014676,9.04864822979683,4.02344279982503
876,2.43823996248956,250,0.15,1.36895,1.46981,0.784315,0.717535,-3.98421746717501,-2.5291934791626,-0.942495381689277,8.15081378930645,3.60415920380859
877,2.59647765854697,245,0.1,1.40455,1.49569,0.73866,0.69414,-3.84468496832459,-2.87466897631631,-0.936930518576196,7.99165373847008,3.52736160994694
878,7.1465825139529,260,0.4,1.20505,1.32881,0.98391,0.80583,-4.50217196290771,-0.622107994874608,-1.07383197637067,8.71811058537706,3.8221393045032
879,5.77080196611904,300,0.325,1.2373,1.38503,0.9584475,0.8137575,-4.56243521241122,-1.40988323838432,-0.910216263027074,8.82212569628933,3.95595471663113
880,9.07198256034988,320,0.55,1.09825,1.25117,1.120875,0.876015,-4.92076945945899,0.41431849658653,-1.09052656570991,9.19559073788615,4.05253208608812
881,3.3290610680573,250,0.15,1.3619,1.47561,0.798655,0.731875,-4.07407146643473,-2.61904747842231,-0.890739242131287,8.26506551836205,3.68716313811538
882,3.2413312640124,215,0.35,1.2477,1.34889,0.923915,0.768095,-4.27278546479757,-0.877729492768605,-1.12002325281558,8.44469880548509,3.66233777633476
883,7.27478655111085,280,0.5,1.137375,1.27415,1.06805,0.84545,-4.73630996097871,0.113769999062675,-1.11083977237583,8.97930482252199,3.93423252507308
884,9.14463767799338,340,0.55,1.094725,1.25407,1.128045,0.883185,-4.96569645908885,0.369391496956672,-1.06464849593092,9.25271660241396,4.09403405324152
885,8.99029624823261,340,0.1,1.3552,1.53629,0.83904,0.79452,-4.47366296314259,-3.50364697113432,-0.57463754167026,8.79141584185931,4.10838915009453
886,5.82173673193133,340,0.325,1.226725,1.39373,0.9799575,0.8352675,-4.69721621130079,-1.54466423727389,-0.832582053690087,8.99350328987273,4.08046061809132
887,8.8956158634274,230,0.55,1.115875,1.23667,1.085025,0.840165,-4.6961344613097,0.638953494735817,-1.21991691460489,8.90996141524714,3.84502225032113
888,3.5744536486127,400,0.55,1.094725,1.25407,1.128045,0.883185,-4.96569645908885,0.369391496956672,-1.06464849593092,9.25271660241396,4.09403405324152
889,3.50755613009186,260,0.15,1.3619,1.47561,0.798655,0.731875,-4.07407146643473,-2.61904747842231,-0.890739242131287,8.26506551836205,3.68716313811538
890,8.08050779421467,340,0.45,1.15535,1.31453,1.058245,0.857905,-4.82141246027757,-0.456340496240325,-0.975884560367769,9.10577409432463,4.06494476697843
891,6.11746592143671,340,0.25,1.2748375,1.4369,0.92223,0.81093,-4.55530796246994,-2.13026798244925,-0.785417654351971,8.84045201040989,4.02751717802896
892,6.57637479980698,340,0.4,1.1839,1.34621,1.02693,0.84885,-4.77173396068686,-0.891669992653752,-0.918563557696696,9.06086577254387,4.07115110742359
893,6.32734744559855,320,0.325,1.2373,1.38503,0.9584475,0.8137575,-4.56243521241122,-1.40988323838432,-0.910216263027074,8.82212569628933,3.95595471663113
894,13.6157172370324,250,0.65,1.0482,1.18201,1.169165,0.879785,-4.9302724593807,1.3748314886731,-1.25692471061005,9.17115565239207,3.95711547089101
895,2.88699461022164,215,0.25,1.31185,1.40645,0.846945,0.735645,-4.08357446635644,-1.65853448633574,-1.05713738703142,8.24063043286797,3.59174652291827
896,11.5135908594865,320,0.8,0.951975,1.09567,1.28462,0.92846,-5.2140889570424,2.54603897902381,-1.35125350928628,9.47725821131776,4.06300235101574
897,4.18869444992227,305,0.2,1.315725,1.45843,0.86582,0.77678,-4.34838496417473,-2.40835298015817,-0.818669895907382,8.59560316278182,3.88846663343722
898,7.08858291089781,250,0.4,1.20505,1.32881,0.98391,0.80583,-4.50217196290771,-0.622107994874608,-1.07383197637067,8.71811058537706,3.8221393045032
899,2.81408868866666,230,0.25,1.31185,1.40645,0.846945,0.735645,-4.08357446635644,-1.65853448633574,-1.05713738703142,8.24063043286797,3.59174652291827
900,3.26711489600627,230,0.1,1.40455,1.49569,0.73866,0.69414,-3.84468496832459,-2.87466897631631,-0.936930518576196,7.99165373847008,3.52736160994694
901,10.3128913785727,300,0.55,1.09825,1.25117,1.120875,0.876015,-4.92076945945899,0.41431849658653,-1.09052656570991,9.19559073788615,4.05253208608812
902,13.4130255461585,300,0.75,0.9858125,1.123,1.24255,0.90865,-5.0970199580069,2.17809998205517,-1.3327496112837,9.3466610927453,4.0069557407308
903,6.67673135067157,230,0.45,1.1765,1.29713,1.015225,0.814885,-4.55185046249842,-0.18677849846118,-1.13115297904174,8.76301890715782,3.81593296405804
904,10.9182039384661,250,0.55,1.108825,1.24247,1.099365,0.854505,-4.78598846056942,0.549099495476102,-1.1681607750469,9.02421314430275,3.92802618462792
905,11.5997679991357,260,0.6,1.080275,1.21079,1.13068,0.86356,-4.83566696016013,0.984428991889529,-1.22548177771797,9.06912146608351,3.92181984418277
906,6.45943216289394,350,0.175,1.312375,1.48877,0.8860125,0.8081025,-4.54818071252866,-2.85065272651417,-0.660619045676869,8.85877832453045,4.09907963942679
907,2.52984735117718,360,0.45,1.158875,1.31163,1.051075,0.850735,-4.77648546064771,-0.411413496610467,-1.00176263014676,9.04864822979683,4.02344279982503
908,5.5166608169426,260,0.35,1.2336,1.36049,0.952595,0.796775,-4.452493463317,-1.05743749128804,-1.0165109736996,8.6732022635963,3.82834564494835
909,4.53423818481032,290,0.15,1.35485,1.48141,0.812995,0.746215,-4.16392546569444,-2.70890147768203,-0.838983102573296,8.37931724741766,3.77016707242218
910,11.5328366303662,300,0.525,1.1178125,1.26266,1.0944625,0.8607325,-4.82853971021885,0.264044247824602,-1.10068316904287,9.08744778020407,3.9933823055806
911,2.92098813970853,360,0.5,1.1320875,1.2785,1.078805,0.856205,-4.80370046042349,0.046379499617889,-1.07202266770734,9.06499361931369,3.99648547580318
912,10.4956774987345,300,0.5,1.13385,1.27705,1.07522,0.85262,-4.78123696060856,0.068842999432817,-1.08496170259683,9.03643068704979,3.97573449222648
913,6.19305215489713,230,0.4,1.208575,1.32591,0.97674,0.79866,-4.45724496327786,-0.57718099524475,-1.09971004614966,8.66098472084926,3.7806373373498
914,10.5894608529097,320,0.55,1.09825,1.25117,1.120875,0.876015,-4.92076945945899,0.41431849658653,-1.09052656570991,9.19559073788615,4.05253208608812
915,8.62907302250992,320,0.4,1.1891875,1.34186,1.016175,0.838095,-4.70434346124207,-0.824279493208966,-0.95738066236519,8.97517697575217,4.00889815669349
916,11.5555547066049,360,0.7,1.009075,1.15903,1.22199,0.91035,-5.11473195786098,1.67537998619695,-1.23661150394414,9.38744156775624,4.07541503190605
917,7.7467691670168,360,0.45,1.151825,1.31743,1.065415,0.865075,-4.86633945990743,-0.501267495870182,-0.950006490588774,9.16289995885244,4.10644673413183
918,14.2184929235729,300,0.6,1.0697,1.21949,1.15219,0.88507,-4.9704479590497,0.849647992999957,-1.14784756838099,9.24049905966692,4.04632574564296
919,5.68312130492878,290,0.3,1.258625,1.39507,0.92845,0.79489,-4.44774196335615,-1.53769398733132,-0.933311901249528,8.68541980634334,3.87605395254691
920,5.44994077962578,290,0.05,1.419,1.53897,0.736025,0.713765,-3.97471446725331,-3.48970647124917,-0.776097236789141,8.17524887480053,3.6995758190057
